6223,0,16,191,1.01562,0.06779,0.06349,0.10994,0.19371,1.11823,0.57587,1,12,0.0428,10,2,0.06666,0.51851,0.2,0.50359,0,0,0,0,0,0.51666,0,0.50595,0
6224,0,0,0,1,0.11764,0.10526,0.01428,0.21428,1.16384,1.05867,0.95714,6,0.06996,9,2,0,0.5,0.44444,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6225,0,132,77,1.01053,0.0909,0.08333,0.02531,0.15189,1.15136,1.11651,0.97468,4,0.17373,8,2,0,0.5,0.33333,0.5053,0,0.5,0,0,0,0.51111,0,0.50632,0
6226,0,0,403,1.10143,0.13294,0.11734,0.09952,0.26066,1.10984,0.57855,0.6872,25,0.2651,10,4,0.04918,0.54285,0.2295,0.51966,0,0.5,0,0,0,0.5,0,0.51781,0
6227,1,4,8,1.00206,0,0,0,0,1.25992,3.6982,1.375,0,0.00184,7,0,2,0.53125,1,0.50092,0,0.5,0,0,0,0.5,1,0.50241,1
6228,1,0,66,1.01569,0.07317,0.06818,0.01492,0.10447,1.18315,1.19145,1.04477,3,0.14011,8,2,0,0.5,0.27272,0.50325,0.09090909090909091,0.54545,0,0.5,0,0.5,0.0909,0.50393,0
6229,1,4,18,1.00162,0.25,0.2,0,0.27777,1.19799,2.28027,1.22222,3,0.00145,6,2,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6231,0,50,0,1,0.08333,0.07692,0,0.25,1.2059,2.35405,1.2,2,0.00785,8,2,0,0.5,1,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6232,0,9,0,1,0.25,0.2,0,0,1.30766,3.28,1.4,0,0.00781,5,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6233,0,26,319,1.33972,0.08387,0.07738,0.0689,0.16387,1.11659,0.09051,0.70949,37,0.69999,12,3,0.02816,0.6,0.36619,0.59493,0,0,0,0,0,0.75,0,0.60227,0
6235,0,81,43,0.99178,0.3,0.23076,0.08,0.17,1.10529,0.93185,1.1,5,0,1,2,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6236,0,0,25,1.00365,0.14285,0.125,0.08,0.12,1.16565,1.63487,1.2,0,0.00569,6,0,0,0.5,0.4,0.50107,0,0.5,0,0,0,0.5,0,0.50102,0
6238,0,173,29,0.99846,0,0,0,0,1.25992,0,2,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6239,1,0,3,0.99981,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6240,0,158,38,1.00127,0.20634,0.17105,0,0.16666,1.17101,0.93103,0.92982,7,0.03597,9,2,0,0.5,0.46666,0.50023,0.06666666666666667,0.55555,0,0,0,0.50243,0.06666,0.50061,0
6245,1,0,33,1.00042,0.13043,0.11538,0,0.05555,1.1769,1.67947,1.13888,0,0.00061,10,2,0.5,0.50537,0.25,0.50008,0,0.5,0,0.5,0,0.50118,0,0.50022,1
6246,0,131,19,0.99689,0.2,0.16666,0,0,1.2383,2.75973,1.23076,0,0.04971,6,0,0,0.5,1,0.49904,0,0.5,0,0,0,0.5,0,0.49916,0
6247,0,4,55,0.98415,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.50284,0,0,0,0,0,0.5,0,0.50263,0
6248,1,0,124,1.00388,0.44444,0.30769,0.32258,0.1129,1.13155,1.31698,0.91129,0,0.08031,19,3,0,0.5,0.27777,0.50122,0,0.5,0,0,0,0.5,0,0.50114,0
6249,1,4,10,0.99929,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6252,1,4,852,0.79415,0.12307,0.10958,0.03092,0.19587,1.11599,0.37999,0.97422,6,0.0079,12,3,0,0.375,0.5,0.37716,0,0,0,0,0,0.2,0,0.36741,0
6254,1,48,116,1.01677,0.07142,0.06666,0.05084,0.14406,1.13012,0.5972,0.98305,4,0.07098,13,3,0,0.5,0.8,0.50232,0.2,0.54545,0,0,0,0.5,0.2,0.50255,0
6259,1,0,15,1.0004,0,0,0,0.09523,1.35588,2.37077,1.19047,0,0.00182,5,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6260,0,20,0,1,0,0,0,0,1.25992,5.24507,2,0,0,2,0,0,0.5,0,0.49861,0,0,0,0,0,0.5,0,0.49882,0
6262,0,97,9,0.9985,1.92307,0.65789,0,0.14864,1.13931,2.76971,0.85135,4,0.00634,1,2,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0.5,0
6263,0,54,6,1.00009,2,0.66666,0,0.0909,1.24357,5.83769,1.27272,0,0,10,2,0,0.5,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
6264,0,232,14,1.00492,0.16666,0.14285,0,0.10344,1.15605,0.86795,1.06896,4,0,0,2,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6265,0,0,1098,1.0304,0.32121,0.24311,0.006,0.21201,1.11113,0.39055,0.6412,25,0.12414,26,3,0.0191,0.52,0.26114,0.51558,0,0.5,0,0,0,0.51428,0,0.51543,0
6266,0,8,14,1.00601,0,0,0,0.125,1.25992,3.11119,1.25,0,0.01261,5,0,0,0.5,0.33333,0.50179,0,0,0,0,0,0.5,0,0.50154,0
6267,1,4,30,1.00376,0.03846,0.03703,0,0,1.22384,0.90348,1.12903,0,0.00964,12,2,0,0.5,0.6,0.50156,0,0.5,0,0,0,0.5,0,0.50132,0
6274,0,9,11,0.99952,0.10891,0.09821,0,0.00775,1.35491,2.1197,0.60465,0,0.01528,8,2,0,0.5,0,0.4817,0,0.5,0,0,0,0.45454,0,0.47927,0
6275,0,144,316,0.95525,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6276,0,0,16,0.99956,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6277,0,97,64,0.99585,0,0,0,0,1.25992,0,2,0,0,0,0,0,0.5,0,0.49883,0,0.47826,0,0,0,0.5,0,0.49848,0
6278,0,0,29,1.00088,0,0,0,0,1.25451,1.15613,1.03333,0,0.09318,7,0,0,0.5,0.8,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
6279,0,12,10,0.99976,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6281,0,144,109,0.97454,0,0,0,0,0,0,0,0,0,0,0,0,0.47368,0,0.4931,0,0.5,0,0,0,0.48387,0,0.49211,0
6282,0,0,117,1.0112,0.0921,0.08433,0.00806,0.15322,1.15231,0.62731,0.88709,13,0,10,2,0,0.14285,0,0.04679,0,0,0,0,0,0.01612,0,0.04671,0
6288,0,120,9,1.00022,0,0,0,0.22222,1.27651,3.78649,1.33333,0,0.00838,6,2,0,0.5,1,0.50029,0,0.5,0,0,0,0.5,0,0.50027,0
6289,1,4,0,1,0,0,0,0,1.44224,5.25795,1.66666,0,0.01162,1,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6290,0,74,193,0.98751,2,0.66666,0.55319,0.03191,1.20564,4.6919,0.44148,3,0.01722,4,2,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6291,0,21,70,1.00093,0.10869,0.09803,0,0.15311,1.14288,0.41553,0.84688,9,0.11406,37,2,0,0.5,0.45833,0.50007,0.16666666666666666,0.5,0,0.5,0,0.5,0.08333,0.50006,0
6292,0,4,23,1.0006,0,0,0,0,1.23598,1.8309,1.125,0,0.06286,5,2,0,0.5,0.2,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6293,0,36,37,1.00178,0.15384,0.13333,0,0.1081,1.17837,1.3646,1.1081,0,0.02291,10,2,0,0.5,0.8,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6294,0,8,1,0.99996,0,0,0,0,1.348,4.61419,1.33333,0,0.00029,2,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
6295,1,0,12,1.00502,0.25,0.2,0,0.28,1.17461,2.05582,1.2,2,0.01466,8,2,0,0.5,0.5,0.502,0,0.5,0,0,0,0.5,0,0.50165,0
6301,1,4,127,1.00254,0.12307,0.10958,0.19531,0.22656,1.10636,1.5234,1.02343,8,0,61,3,0.16666,0.5,0.83333,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
6302,0,75,26,1.00637,0.11538,0.10344,0.10526,0.05263,1.17979,1.21814,1.10526,1,0.015,8,2,0,0.5,0.5,0.50354,0,0.5,0,0,0,0.52941,0,0.50464,0
6304,0,31,374,1.06102,0.03647,0.03519,0.02558,0.0186,1.16368,0.24335,0.76511,0,0.19596,15,2,0.01538,0.50943,0.4923,0.51948,0,0.5,0,0,0,0.51851,0,0.51864,0
6305,1,5,30,1.00669,0.1875,0.15789,0,0.2258,1.19809,2.37712,1.09677,2,0.07058,6,2,0,0.5,0.2,0.50118,0,0.5,0,0,0,0.5,0,0.50104,0
6306,0,63,14,0.98919,0,0,0.5,0,1.3459,7.36189,1.375,0,0.00719,4,2,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6307,1,0,5,1.00113,0.11111,0.1,0,0,1.29154,2.42349,1.3,0,0.00206,10,0,0,0.5,0,0.49864,0,0.5,0,0,0,0.5,0,0.49886,0
6308,0,0,11,1.00022,0.18181,0.15384,0,0.11764,1.2243,2.58844,1.23529,0,0.01857,6,2,0,0.5,0.33333,0.50011,0,0.5,0,0.5,0,0.5,0,0.50009,0
6310,0,4,49,1.00341,0.04098,0.03937,0,0.00641,1.22384,0.3845,0.84615,0,0.18844,14,2,0,0.5,0.24,0.49945,0.04,0.50769,0,0.5,0,0.5,0.04,0.49975,0
6311,0,36,0,1,0,0,0,0.5,1.25992,7.32665,2,0,0.00751,1,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6315,1,0,6,0.99921,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.49943,0,0.5,0,0,0,0.5,0,0.4995,0
6316,1,0,0,1,2,1,0,0,1.25992,9.63198,2,0,0,2,0,0,0.5,0,0.49992,0,0.5,0,0,0,0.5,0,0.49993,0
6317,0,6,31,1.00728,0,0,0,0.09677,1.22384,1.48713,1.03225,0,0.02325,11,0,0,0.5,1.66666,0.51196,0,0.5,0,0,0,0.52173,0,0.51249,0
6318,1,12,0,1,0,0,0,0,1.41421,5.08994,1.5,0,0.0014,4,0,0,0.5,0,0.4992,0,0.5,0,0,0,0.5,0,0.49929,0
6320,0,7,4,0.9999,0,0,0,0.5,1.5874,0,1.5,1,0,0,2,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6322,1,0,20,1.00116,0.25,0.2,0,0.15,1.2059,2.72877,1.2,0,0.01776,6,2,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6323,1,4,42,1.00276,0.09615,0.08771,0,0.21111,1.15098,0.86645,0.98888,7,0.17068,9,3,0.08333,0.52173,0.5,0.50148,0,0.5,0,0,0,0.5,0,0.50198,0
6324,1,0,1,0.99992,0.25268,0.20171,0.08726,0.23545,1.10528,0.40952,0.53677,96,0.1348,29,3,0.01904,0.5,0.20952,0.5,0.004761904761904762,0.5,0,0,0,0.48863,0.00476,0.49942,0
6329,1,0,30,1.00129,0.03118,0.03023,0.05247,0.10644,1.10354,0.15474,0.7961,31,0.31874,11,3,0.0202,0.5,0.34343,0.5,0.010101010101010102,0.5,0,0,0,0.5,0.0101,0.5,1
6330,0,4,18,1.01971,0,0,0,0.22222,1.27234,2.70222,1.16666,2,0.01369,12,2,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6331,1,4,4,1.00031,0,0,0.25,0,1.3195,6.03732,1.5,0,0.00205,3,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6333,0,4,20,1.00089,0.16666,0.14285,0,0.3,1.2059,3.57374,1.14999,4,0,0,2,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6334,1,4,357,1.33647,0.0427,0.04095,0,0.02702,1.17852,0.26797,0.75405,0,0.53333,11,2,0.02985,0.5,0.3582,0.57931,0.014925373134328358,0.6,0,0,0,0.58333,0.01492,0.57831,0
6337,0,16,0,1,0.5,0.33333,0,0.44444,1.36873,4.79328,1.33333,1,0.00138,3,2,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
6338,0,4,24,1.02044,0.33333,0.25,0,0.1923,1.22584,3.41541,1.03846,2,0.10909,9,2,0,0.5,0.5,0.50442,0,0,0,0,0,0.5,0,0.5042,0
6343,0,107,441,0.84575,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.45853,0,0.33333,0,0,0,0.41666,0,0.45121,0
6344,0,0,120,1.00426,0.39344,0.28235,0.071,0.2426,1.17387,2.13185,0.63313,13,0.01952,9,4,0,0.5,0,0.5,0,0.5,0,0,0,0.50909,0,0.50111,0
6345,0,143,113,1.00607,0.07216,0.0673,0,0.11764,1.14154,0.68614,0.90849,15,0.15936,13,3,0,0.5,0.77272,0.50267,0,0.5,0,0.5,0,0.5,0,0.50239,0
6347,1,2,18,1.00764,0.28571,0.22222,0,0.26315,1.21688,3.31632,1.15789,3,0.00495,10,2,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6349,1,0,0,1,0,0,0.66666,0,1.31607,7.74612,1.66666,0,0.00717,1,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
6350,1,0,0,1,0,0,0,0,1.25992,4.44911,2,0,0,2,0,0,0.5,1,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
6351,1,4,326,0.96442,0,0,0,0,0,0,0,0,0,0,0,0,0.4878,0,0.48684,0,0.5,0,0,0,0.4753,0,0.48568,0
6352,1,0,0,1,1,1,0,0,1,8.43361,3,0,0,1,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6353,0,65,11,0.99962,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
6355,1,0,87,1.04239,0.06153,0.05797,0,0.06896,1.17292,1.00506,0.95402,0,0.05119,7,0,0,0.5,0.46153,0.51027,0,0,0,0,0,0.55555,0,0.51155,0
6356,0,24,2,1.00005,0.04545,0.04347,0,0.1,1.20798,1.41608,1.16666,1,0.02717,7,2,0,0.5,0.6,0.5,0,0.5,0,0,0,0.50256,0,0.5001,0
6357,1,0,14,1.00267,0.22222,0.18181,0,0.25,1.21901,2.68184,1.25,2,0.02272,6,2,0,0.5,1,0.50198,0,0.5,0,0,0,0.5,0,0.50158,0
6358,1,76,4,0.99991,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6359,0,80,52,0.99769,0,0,0,0.66666,1.73205,6.97207,1,4,0.00088,1,3,0,0.5,0,0.49916,0,0.5,0,0,0,0.5,0,0.49924,0
6361,0,65,15,1.04615,0,0,0,0.33333,1.2134,2.62916,1.2,2,0.02857,9,2,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0.5,0
6362,0,37,104,1.21355,0.11428,0.10256,0.03252,0.14634,1.135,0.26638,0.92682,8,0.0851,11,2,0,0.4,0.875,0.5614,0,0.5,0,0,0,0.5,0,0.54545,0
6363,1,9,7,0.99867,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6365,1,0,9,0.99986,0,0,0,0,1.25992,0,2,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6366,1,4,11,0.99601,0.11111,0.1,0.09302,0.30232,1.18644,2.01071,1.09302,4,0.12376,5,2,0,0.5,0.28571,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6371,0,0,0,1,0.2,0.16666,0,0.125,1.25992,3.06358,1.375,0,0.00181,6,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6372,0,4,16,1.0004,0.26315,0.20833,0,0,1.20571,1.84275,1.13793,0,0.06998,5,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6373,0,54,398,1.01915,0.06589,0.06181,0.09546,0.14797,1.13708,0.15593,0.75178,25,0.21094,14,2,0.0566,0.50847,0.5283,0.50655,0,0.5,0,0,0,0.516,0,0.50758,0
6374,0,60,4,1.00096,0.5,0.33333,0,0.25,1.3195,5.05853,1.5,0,0.02952,3,0,0,0.5,1,0.50076,0,0.5,0,0,0,0.5,0,0.50066,0
6375,0,11,36,1.0044,0,0,0.02777,0.19444,1.20756,0.99204,1.08333,2,0.15724,7,0,0,0.5,0.2,0.5007,0,0.5,0,0,0,0.5,0,0.50061,0
6376,0,0,164,1.00534,0.19736,0.16483,0.04848,0.27878,1.13262,0.44487,0.86666,13,0.31167,8,3,0,0.5,0.23809,0.50113,0,0.5,0,0,0,0.5,0,0.50096,0
6378,0,11,238,1.00484,0.0693,0.06481,0.06339,0.17382,1.09995,0.20573,0.85276,24,0.14963,15,3,0.06557,0.5,0.37704,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
6380,1,0,119,1.00406,0.02419,0.02362,0,0.06363,1.1802,0.54492,0.77878,2,0.14211,12,2,0.03921,0.51315,0.52941,0.50298,0.0392156862745098,0.51219,0,0.5,0,0.50666,0.03921,0.50338,0
6381,1,0,37,0.99383,0,0,0,1,1,0,3,0,0,0,0,0,0.5,0,0.4928,0,0,0,0,0,0.5,0,0.49367,0
6382,1,4,6,1.00022,0,0,0.42857,0,1.32046,5.73575,1.28571,0,0.01205,2,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,1
6383,0,0,4,1.00008,0.11111,0.1,0,0,1.25892,2.54081,1.3,0,0,10,0,0,0.5,1,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6384,1,4,29,0.99436,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
6386,0,4,46,0.98911,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.48484,0,0.49759,0
6388,1,0,8,1.00019,0.16666,0.14285,0,0,1.3459,3.86286,1.375,0,0.00051,7,2,0,0.5,2,0.50025,0,0.5,0,0,0,0.5,0,0.50022,0
6389,1,0,4,1.00007,0,0,0,0.8,1.49534,0,1.4,2,0,0,2,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
6391,1,0,549,1.02419,0.12615,0.11202,0.09025,0.08483,1.10044,0.56464,0.80144,7,0.1719,26,3,0.02941,0.50757,0.5,0.50605,0.014705882352941176,0.50549,0,0.5,0,0.50184,0.0147,0.50583,0
6392,0,8,69,0.99061,0.0849,0.07826,0.05063,0.09493,1.12193,0.3162,0.95569,4,0,0,2,0,0.5,0,0.49101,0,0.5,0,0,0,0.48809,0,0.49106,0
6393,1,0,41,0.98631,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.49846,0,0.5,0,0,0,0.5,0,0.49864,0
6394,1,4,5,1.0011,0.33333,0.25,0,0.125,1.3459,4.3625,1.375,0,0.05017,3,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6399,1,0,1,0.99997,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6400,0,9,8,1.00022,0.05713,0.05404,0.04225,0.10047,1.10633,0.02964,0.60708,193,0.66666,13,4,0.02185,0.5,0.46083,0.5,0.0018214936247723133,0.5,0,0.5,0,0.5,0.04918,0.5,0
6401,1,0,32,1.01056,0.19047,0.16,0,0,1.19454,1.17377,1.08571,0,0.11479,6,2,0,0.5,0.33333,0.50344,0,0.5,0,0,0,0.5,0,0.50308,0
6404,0,17,213,0.96445,0,0,0,0.08333,1.28208,3.8173,1.25,0,0,7,2,0,0.45,1,0.49059,0,0.42105,0,0,0,0.45652,0,0.48609,0
6405,0,0,0,1,0,0,0,0,1,5.54239,3,0,0.00168,1,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
6406,0,48,4,1.0013,0,0,0,0.5,1.51571,4.50012,1.375,2,0,1,2,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
6407,0,14,2,0.99938,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0.5,0
6408,1,0,0,1,0,0,0,0.22222,1.33514,2.55606,1.11111,1,0,13,2,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
6413,0,0,30,0.99489,0,0,0,0,1.49534,0,1.2,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6416,1,4,0,1,0,0,1,0,1.25992,6.25376,2,0,0.00095,2,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6419,1,4,99,1.0059,0,0,0,0.0404,1.21102,0.38332,0.88888,0,0.10965,12,2,0,0.5,0.52631,0.50232,0,0.5,0,0.5,0,0.50735,0,0.50244,0
6420,1,0,8,1.00024,0.2,0.16666,0,0,1.2383,2.7017,1.23076,0,0.00675,7,0,0,0.5,0,0.5,0,0.49253,0,0,0,0.5,0,0.49985,0
6421,0,4,2,0.99987,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0.5,0
6422,1,4,802,0.96719,0,0,0,0,0,0,0,0,0,0,0,0,0.48437,0,0.48334,0,0.45238,0,0,0,0.45714,0,0.48133,0
6428,1,0,14,1.00076,0.14285,0.125,0.14285,0.07142,1.24597,3.47157,1.21428,0,0.02079,6,0,0,0.5,0.25,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6429,1,0,7,0.99953,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6430,0,4,23,1.00147,0.2,0.16666,0,0.14285,1.23153,2.31543,1.03571,2,0.03674,8,2,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6431,1,0,12,1.00045,0,0,0,0,1.23859,1.25977,1.2,0,0.01169,8,0,0,0.5,0.25,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6432,1,0,200,1.00905,0.18888,0.15887,0.07766,0.233,1.11739,0.43257,0.84466,20,0.11388,13,2,0.03846,0.50393,0.5,0.50304,0,0.5,0,0.5,0,0.50442,0,0.50314,0
6433,0,13,103,0.9959,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.49568,0,0.5,0,0,0,0.5,0,0.49625,0
6435,1,0,881,1.0787,0.02489,0.02429,0.01995,0.04936,1.13542,0.09971,0.68277,6,0.36429,42,3,0.01438,0.50943,0.47482,0.51868,0.007194244604316547,0.52,0,0.5,0,0.52325,0.01438,0.51841,0
6436,0,4,74,1.00237,0.24242,0.19512,0.06756,0.24324,1.12336,1.00032,1.04054,6,0.02716,8,2,0,0.5,0.36363,0.5,0.09090909090909091,0.51428,0,0,0,0.5,0.0909,0.50014,0
6441,0,12,8,0.9999,0.07894,0.07317,0.12307,0.10769,1.14414,1.26866,1.01538,3,0.00383,8,2,0,0.5,0.5,0.5,0,0.5,0,0.5,0,0.49928,0,0.49995,0
6442,0,17,23,1.00068,0.05555,0.05263,0,0.04347,1.23248,2.09466,1.08695,0,0.02317,7,0,0,0.5,0.5,0.5002,0,0.5,0,0.5,0,0.5,0,0.50018,0
6443,0,13,1,0.99991,0,0,0,0,1.31607,4.7467,1.66666,0,0,3,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0.5,0
6445,0,0,84,1.02133,0.17857,0.15151,0.0594,0.23762,1.12562,0.82599,1,6,0.03107,12,3,0,0.5,0.4,0.49818,0,0.5,0,0,0,0.5,0,0.49844,0
6446,0,92,334,1.24361,0.07619,0.07079,0.02967,0.15133,1.1289,0.26135,0.83382,16,0.33955,13,3,0.03508,0.625,0.21052,0.53333,0,0.5,0,0,0,0.61904,0,0.54337,0
6447,1,0,41,1.00272,0.03448,0.03333,0,0.11904,1.18517,1.05001,1.07142,3,0.00189,13,2,0,0.5,2,0.50169,0,0.5,0,0,0,0.5,0,0.50156,0
6448,0,0,4,1.0002,0,0,0,0.8,1.49534,0,1.4,2,0,0,2,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
6450,1,0,4,1.00005,0,0,0,0,1.21311,1.12472,1.18181,0,0.0082,9,0,0,0.49895,0.75,0.50006,0,0.5,0,0,0,0.5,0,0.5,0
6451,0,100,61,1.0232,0.04081,0.03921,0,0.07352,1.20136,0.5303,1.02941,4,0,0,2,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6452,0,0,193,1.00251,0.09352,0.08552,0.04761,0.06666,1.11783,0.61977,0.91904,4,0.05798,10,2,0,0.5,0.44117,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6453,0,35,15,0.9995,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
6454,1,3,1,0.99986,0,0,1,0,1.25992,6.19881,2,0,0,2,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
6456,0,39,38304,1.95139,0.05663,0.05359,0.04913,0.09962,1.09221,0.00031,0.59068,1323,0.97547,25,4,0.02063,0.61176,0.58131,0.61899,0.010315533980582525,0.6,0,0,0,0.60638,0.00667,0.61767,0
6457,0,16,15,1.00071,0.03962,0.03811,0.01597,0.05785,1.11147,0.22216,0.65399,14,0.30664,16,2,0.01526,0.5,0.5229,0.5,0.019083969465648856,0.5,0,0.5,0,0.5,0.02671,0.5,0
6459,0,0,1017,1.08023,0.17958,0.15224,0.00872,0.2386,1.10578,0.30391,0.63627,100,0.4322,16,3,0.0196,0.52941,0.35947,0.53171,0.006535947712418301,0.51851,0,0,0,0.53191,0.03267,0.53125,0
6460,1,4,202,1.15719,0.05442,0.05161,0,0.0297,1.15887,0.36722,0.85643,0,0.36714,9,2,0,0.5,0.41025,0.54651,0.05128205128205128,0.625,0,0,0,0.56521,0.10256,0.55121,1
6461,1,4,31,1.00181,0.04878,0.04651,0,0.0204,1.2036,0.60921,1.04081,0,0.06806,13,0,0,0.5,0.83333,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0
6462,1,0,0,1,0,0,1,0,1,7.78012,3,0,0.00243,1,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6463,0,0,285,0.78904,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6464,1,4,29,1.0009,0.16,0.13793,0.14285,0.04081,1.14911,1.48156,1.10204,0,0.08348,7,0,0,0.5,0.2,0.50047,0,0.5,0,0,0,0.50657,0,0.50117,0
6469,1,19,15,1.00401,0.2,0.16666,0,0.06666,1.25316,2.43479,1.13333,0,0.00696,6,0,0,0.5,0.33333,0.5019,0,0.5,0,0,0,0.5,0,0.50173,0
6470,0,169,15,1.00127,0,0,0,0.06666,1.27913,2.2007,1.2,0,0,7,2,0,0.5,0.5,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6471,1,0,0,1,0,0,1,0,1,8.86086,3,0,0,1,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0
6473,1,0,149,1.01525,0.04273,0.04098,0,0.03246,1.16489,0.38926,0.8961,0,0.15715,11,0,0,0.5,0.32142,0.5026,0.03571428571428571,0.51851,0,0,0,0.50241,0.07142,0.50266,0
